10
20
662.727629,9.689363,5.885696,3.456582,136.195507,177.131107,68.398496,4.990848,218.767420,6.968809
8.635434,-8.010484,3.886479,7.008655,-3.354950,4.370640,6.175445,5.410019,-5.335767,-2.247807,-0.005739,-0.275334,8.441096,-1.951515,7.079785,0.265561,2.095878,6.328399,-8.715844,-1.413601
4.715825,7.961814,5.463361,8.453069,5.635394,3.987384,3.351106,4.243562,3.134018,6.338312,8.900365,2.519963,7.233594,6.149281,1.173858,1.223867,3.616069,8.452808,8.158375,5.714974
-4.098239,-9.797614,-7.244914,3.950247,7.282171,3.020647,-3.953875,3.610571,4.304804,4.632524,-8.132041,-0.224498,-5.448896,8.430334,-9.923622,1.189736,-6.344986,-2.715707,5.931998,5.517929
-0.629640,6.283508,9.696046,-0.132159,-7.903005,6.257842,-4.224659,2.574715,-9.428168,1.677102,2.777101,-6.673081,-4.372651,0.059272,6.347566,1.673474,-6.330157,0.652370,-3.694002,-4.462198
-6.031864,-9.495750,-7.953162,-2.376850,-2.211458,7.978837,-6.858921,2.629203,7.288531,2.511439,-1.087290,6.984577,-7.620720,1.009705,3.242419,-1.845380,-6.415580,3.814252,9.831723,6.361521
-3.579207,3.488737,7.132546,0.090636,-5.858894,-6.561456,5.628438,-5.431022,4.295647,9.596574,-4.926773,6.342485,-2.780275,2.861770,4.321322,0.360804,-4.509028,1.609853,-7.127757,4.403683
-4.748478,-4.586612,-8.163150,3.406143,-1.002193,5.651101,3.237865,-4.640672,2.792272,8.696937,1.780122,-3.718991,5.829483,-8.129242,0.422115,9.268027,7.499196,4.991093,3.563673,7.095771
-0.093842,-5.684505,2.926090,-5.772520,4.676299,8.417062,5.837333,7.548542,2.820745,-5.568237,-7.199936,8.234132,-3.731387,6.206207,-2.768060,-8.080286,-0.555928,2.591268,4.711986,-1.858991
-9.007005,-6.029508,-3.757853,1.415110,-6.761482,-6.258657,-3.593798,6.802192,-9.162886,-3.529478,-3.291650,-4.847391,9.396612,0.935830,9.828908,7.813675,-3.226837,7.377450,0.634419,1.204926
7.473539,6.383721,6.100491,9.393253,-4.172207,-1.308241,4.105239,3.968803,3.063149,5.098234,7.939295,9.305296,-3.486657,-8.822187,-6.953360,2.919546,7.980005,-6.116246,9.390068,-5.311645
8.786680,5.624185,-1.134729,6.600355,-7.602652,-3.757279,-2.765226,3.602274,-3.579764,6.103326,1.075814,-7.196043,2.203817,0.469067,-1.368250,-9.104424,-5.425694,-7.399447,3.958725,9.672540
