50
200
6305.454499,2.987168,2.368060,401.638533,110.337713,390.382042,984.104561,109.391569,9.699608,9.928355,2.051380,21.369241,1.678180,12.767155,1373.782937,1.150703,7.170991,346.376728,5.124332,776.270681,30.317128,2.845488,1203.058889,269.923851,5.576829,7.419988,1.110788,1.490970,309.829702,222.209617,4.590480,4.084352,50.933357,3.560613,387.191630,595.415454,194.731745,555.172827,6.999691,141.937965,9.754231,650.361883,1.755089,8.527756,4.203160,422.099861,544.530259,222.576151,66.277475,5.983135
-3.103798,8.510339,-8.765270,-1.644343,-5.631294,6.672221,5.716358,5.182944,-2.277695,-6.001162,9.883241,-2.620355,7.154272,6.525334,-5.302513,-1.059897,6.065511,6.312849,9.502117,2.179903,7.925681,-3.913517,9.070048,-1.133350,9.400984,3.169849,-6.801505,-1.130699,3.866651,5.501724,-3.564311,-9.237147,4.012063,-2.329581,-0.881490,8.380768,-5.657360,-5.165132,3.563712,2.064945,-1.166295,3.446953,9.444589,-4.012022,-0.027713,-5.857923,4.928081,-3.962203,-9.545075,4.430198,8.217700,8.380606,-9.483319,7.287748,-2.752744,9.917664,0.457597,0.445751,-1.213034,-5.675752,-4.052526,5.222655,-4.912899,9.959537,-7.106927,4.205610,8.340305,-2.764286,9.040478,1.904017,9.300658,-2.125817,-4.649030,8.745247,3.862161,5.323257,-7.112676,-1.209758,-8.638946,-6.657751,-6.779560,9.578754,-8.277145,-6.262879,6.866503,-1.029889,-6.345215,-2.675900,9.415862,2.441751,1.648348,-4.636664,-2.335595,6.735449,-4.677127,0.557479,0.941059,-6.336822,7.793192,-0.018463,5.567196,7.093850,7.855720,-9.081834,5.839098,1.717881,6.241423,8.726422,-9.491877,7.602478,-7.931329,-6.271437,7.181232,-6.208474,-2.534316,4.047735,2.761638,1.120469,-8.628166,2.177500,-6.437781,3.020182,7.540836,1.226625,-0.244369,-7.136291,-8.215896,-9.303311,-3.473112,9.577296,0.678226,-7.905917,6.671146,-1.466053,-6.987750,2.510244,-9.748172,9.253673,1.236666,-9.240049,6.856150,3.305337,-5.511487,4.037382,7.096864,1.954197,-1.914883,-0.141499,-6.925334,-0.543049,-7.963999,-3.363115,-7.522867,9.576837,7.863510,2.232764,-7.559454,9.647613,2.929453,-1.032566,9.224909,-6.392320,1.061518,5.896056,2.141626,4.073767,-1.593700,2.393454,3.327440,9.642966,3.153405,0.183590,2.948303,7.641918,-5.779027,0.045167,-0.403885,2.306089,9.903668,2.670781,-8.236959,-8.060331,9.307666,-5.759826,-8.483494,7.171176,6.472938,-6.042947,6.818790,-0.597609,2.924487,6.043699,3.010071,-6.013995,1.939755,-4.848303,8.059772,-9.653946,7.545151,1.387212
9.995059,5.814350,1.706861,6.821795,4.753213,3.606299,2.342120,9.071465,9.144039,2.298771,5.773316,9.937407,3.171622,5.461766,2.845485,3.854050,4.188796,1.258307,5.634724,2.757251,5.489383,2.450743,9.976916,2.343915,4.244445,6.349805,4.662178,3.371343,6.505530,3.557496,8.495588,6.500589,8.371846,9.202449,3.322384,3.125059,2.808747,4.664505,2.196524,1.952786,5.963276,6.969840,1.890193,8.134898,2.431607,3.735678,1.988949,5.620402,3.993985,6.623673,7.377653,8.483368,8.074416,7.354569,9.827283,2.318861,3.704374,4.489461,4.690204,9.209904,7.046957,3.185792,5.710492,5.418803,2.388241,8.032877,7.543862,4.196988,2.697381,8.740386,5.149774,7.660657,5.710227,6.039967,5.795556,7.141833,8.775646,6.784504,2.762236,2.769631,3.408177,9.139889,1.252999,1.482593,6.494457,1.080282,2.801454,9.198831,4.569744,6.491658,8.408735,1.616701,8.677449,4.119227,6.035504,1.065690,2.152104,3.579367,4.262678,3.849485,2.319753,8.412452,1.510142,7.029980,4.452419,6.305698,4.171813,3.228065,3.090202,5.934048,4.997696,5.498379,5.073937,5.250695,5.980971,1.568394,5.330977,7.782425,9.767226,8.900721,4.274083,8.175960,9.517422,2.951532,2.295187,5.552926,3.017222,3.447291,8.132293,6.279900,6.296776,9.452045,4.692352,6.806918,6.482025,8.144771,3.112615,9.653838,1.372836,5.202817,5.587886,5.370531,9.701196,9.661824,9.621226,5.682167,1.230218,4.952204,3.464592,9.997444,3.852925,6.738675,8.173404,3.370346,8.690207,9.468591,7.923272,1.707429,2.915882,6.055565,6.987328,8.212657,5.507610,1.679680,5.019575,1.989635,8.824451,7.132190,1.643473,9.197286,2.335008,6.231360,4.567818,2.036204,5.893183,4.189044,6.718371,6.123401,8.141248,9.182964,6.120845,1.994172,5.921639,4.294249,4.364518,4.611846,3.762840,2.287791,5.319274,5.678721,7.343355,2.306603,3.891378,2.850966,2.986282,7.910953,3.840601,1.810733,5.043144,4.484074
1.951447,9.367631,-2.053697,4.254123,0.241372,5.033068,-3.038385,-8.373292,0.902506,-4.854021,3.006363,3.111778,6.082954,-9.673084,-9.411515,-5.890722,-3.533441,-6.549758,3.707666,6.863717,7.546588,6.611227,-6.710998,-8.340155,-8.974812,8.646676,-2.027709,-7.173184,-2.368561,5.714679,-7.155364,9.582887,5.082310,0.790940,3.837010,-4.676318,-4.175993,-9.201375,-3.049610,6.726514,-4.055396,9.956753,-0.161708,-7.972442,-9.716331,0.426777,-3.863164,-3.249772,3.877019,9.844502,-6.386056,1.423606,6.455729,-3.097053,3.083451,7.480917,-4.450378,-8.944258,-9.692267,3.181062,6.770421,-6.847631,2.763949,1.852731,3.943309,-3.399042,7.176413,9.767317,-2.600417,-5.873197,6.493830,3.344187,-5.916443,-3.667878,5.371744,-5.632775,6.758899,-8.491419,1.117453,0.635917,-8.646917,4.731397,-7.940477,7.808812,-8.365656,5.142974,5.289729,-2.816034,6.198717,5.597462,-9.634972,2.969138,8.749831,3.128977,-5.178131,2.693140,9.729935,-8.001718,2.460457,-2.870482,-3.874914,-1.045713,-9.526296,0.208642,5.286409,5.845449,4.575868,2.045307,7.354030,-4.306680,-7.318775,8.707112,-9.575282,-5.259252,6.515924,-7.940939,9.883723,1.805653,-0.756973,6.082439,-2.596885,-0.391945,-0.948423,-3.847054,-7.262968,3.873446,8.846086,-7.533033,5.871729,1.306542,-0.403515,-8.003186,-9.739171,0.070189,2.205457,5.547238,-4.084362,-3.218676,-2.407454,-6.730333,2.474645,0.273770,-8.023220,2.899362,5.014519,8.492704,4.958423,4.898241,0.298357,-5.798549,0.980680,7.701472,3.809506,-9.967743,-6.145583,6.546538,3.905704,-7.299497,9.013505,-0.222568,4.007045,-1.390010,1.774247,4.267874,8.680179,-6.020297,-0.184888,-5.404183,0.761028,7.407658,-2.134516,-6.764328,-2.318572,-0.157736,6.135034,-7.304053,-1.665032,1.093458,7.594188,8.633326,5.294909,-1.425132,6.334797,-0.895585,-1.392874,-9.810785,-4.349047,-7.487171,-7.110283,-5.335542,2.290261,6.896763,3.274448,-5.935492,1.164637,1.954627,-1.955789,-9.020251,6.550444,8.805239
-7.959089,-3.931164,4.258193,8.175945,-1.235218,-7.406839,-0.730597,-3.641029,-8.773513,-5.435688,4.933839,7.561284,3.668727,-6.459035,7.750499,9.319680,-3.946206,-9.359784,-6.015862,8.344055,7.536979,7.258587,-7.591437,-1.298385,-0.786786,0.452775,-0.318635,-4.236342,-0.741987,-1.931228,0.179586,1.298925,4.137607,-5.562221,-0.525130,-7.097610,-2.969060,8.744273,-0.738640,-1.742573,-6.691415,-5.804801,-4.181289,6.977312,-2.263836,-6.430791,6.296992,3.789958,-5.790575,-9.718870,2.134013,-8.253596,7.539717,4.542576,0.448019,-3.247069,-5.004649,-9.870616,2.516589,4.253364,-1.801844,-7.303825,-4.447711,-7.664237,-2.866046,5.027159,-4.761847,4.164894,3.771432,4.499514,-7.577679,7.080017,8.694713,-1.758969,4.057329,-3.569123,1.810240,0.354321,-9.779165,6.019666,0.635451,2.354848,7.766070,-1.824832,-3.102576,-1.785911,4.928099,1.892775,-1.656527,-2.555312,-3.853861,6.541629,0.140863,1.698428,8.877393,7.274817,-3.274413,-5.884454,1.439711,-9.502982,8.615060,3.862032,7.577035,7.309773,-7.896937,1.634364,-6.259350,3.913303,-8.011315,-6.038516,-0.067031,2.624136,6.316332,-2.300961,-9.200696,-6.786244,5.913128,5.727404,5.106531,-5.743398,-6.827908,-8.747330,-9.201769,3.312955,2.951098,9.675624,0.587772,9.676684,-6.208830,-7.972516,-9.826297,-7.593770,5.889516,7.750738,9.716003,7.992579,-0.614898,-6.543347,1.905882,1.373787,-2.581863,-8.161149,-6.002077,-6.265531,-0.462109,-5.202772,-3.051775,-4.548981,-9.475369,-7.945244,-0.292379,-6.303277,-6.692574,0.505852,7.009678,6.258524,0.181476,-2.402550,5.935209,3.972647,-0.375066,6.108912,6.378877,-4.485550,3.859650,6.094880,-6.492972,-6.755248,9.551532,5.412910,4.618539,-3.030331,7.251762,8.616463,0.704138,-3.210348,-6.586310,7.652364,2.240672,-6.061679,9.707120,-8.051707,-2.364956,-6.985454,2.454145,-5.355278,9.273071,-7.364378,2.242172,5.208279,6.608268,-8.132894,1.317191,2.987145,-2.618444,-4.823159,-0.917976,0.888584,-1.578407,-1.366443
5.603226,-6.446744,-8.343405,-3.692636,0.342909,-4.929715,-6.040273,-7.416420,-0.991393,-6.333153,-5.468127,6.643651,-3.318606,6.986018,-8.711627,-4.045536,9.621640,3.530545,-8.837256,6.229908,5.397651,2.479935,-0.782947,-7.220793,7.656776,8.299077,3.667791,-3.921631,-3.067366,9.969285,-0.881499,-7.464141,-6.477459,0.775097,-1.156777,3.865450,5.845382,2.802951,6.449030,-5.146011,6.469798,-9.019097,-8.502361,-6.848808,7.966922,-7.213988,-0.894344,7.588561,6.316557,0.268399,3.818469,1.714208,-7.251666,-6.964478,4.493415,-9.594890,-8.665401,-1.838795,-3.516522,-1.732767,-1.869509,5.601980,0.803092,1.653032,-3.622924,9.646315,-4.481518,-7.777542,2.449266,-8.032487,-2.923553,-1.080936,-7.051584,-1.425914,2.070256,-9.084662,1.360098,-8.824088,8.503899,-2.323345,1.444311,2.322368,9.390863,4.192645,5.357890,3.884278,4.597755,6.692488,-7.954517,-8.918767,-5.040279,0.175974,6.683213,5.762813,-8.170994,-6.939711,5.409129,-2.652512,-4.717252,-2.141605,-0.684999,2.359195,6.777459,2.263417,-9.066719,-1.152285,3.178754,2.293379,0.023626,1.682653,9.970034,-8.532063,-5.994979,9.360897,5.660583,9.362911,3.245175,0.258338,6.055399,5.290658,1.339571,-8.984880,-4.533368,-1.977216,6.777933,-2.704362,1.083074,2.187062,4.643126,6.365821,-9.954543,-6.041873,-1.274984,6.822916,6.221544,-0.341703,-4.329369,-0.599702,-8.048324,5.694257,-8.917049,-8.078290,7.162194,-4.912028,-8.717393,2.822777,-5.549117,4.527782,-6.918885,-9.493718,-0.181560,4.420686,-8.478598,5.285072,-7.556530,8.299335,-7.419290,3.526543,0.486397,7.223836,-0.107635,0.531855,-8.818037,8.617381,-2.645229,7.403506,-1.724323,3.025401,-3.196196,0.227353,-1.280342,-2.113244,2.149063,-4.118147,2.974728,3.431670,8.704630,7.425611,-2.040548,-8.214256,7.931892,7.777892,6.206430,9.453294,3.062964,8.649900,7.752629,5.643674,2.176443,-1.760973,2.867510,-7.931192,8.770881,4.049472,-9.313812,-3.874348,1.452979,-1.038134,9.151053,8.256783
-2.129288,-3.856461,1.338281,3.752565,9.118267,-5.230049,2.457194,6.543877,2.729402,4.242939,4.475769,0.507294,0.449369,3.929064,-6.429742,-0.900731,1.681693,9.213931,-8.724288,9.920720,2.081441,-6.655480,8.691602,-3.869087,-5.969292,-5.182746,7.583892,2.992574,-6.031693,5.840675,2.181793,1.839018,-8.015786,-6.479926,-4.408417,-8.897519,-1.709975,8.048777,7.646358,-8.980573,2.291716,2.122127,1.526721,-7.258915,-3.948809,5.096978,1.840354,7.732884,4.310910,3.116066,7.653604,-3.607650,6.460585,6.345205,2.523264,-9.508707,-8.837541,0.107156,3.483867,-4.869234,-4.052169,-4.334340,6.969784,-2.067955,-0.814266,-7.438633,-0.965474,7.475758,-9.389855,-3.319116,8.495185,2.901861,8.803011,0.021906,5.642946,-5.145799,-4.881116,-2.516700,-7.412915,9.429794,-9.400635,-9.759311,-4.177856,7.059950,6.585895,8.345408,7.551244,7.748354,-1.547436,1.035111,-7.120880,4.400395,6.700771,9.848904,-7.667559,-4.113495,-7.589729,1.366967,-6.637737,-6.979584,8.047850,-8.142552,5.922276,6.850861,1.879353,1.565222,-8.294938,6.998237,9.048522,-5.707852,6.428031,9.647887,-5.467163,-7.749825,6.707837,-8.881268,-9.404417,4.259081,8.867086,-0.951853,-4.705808,-8.253795,-6.551458,-8.005037,-8.404891,-4.219017,-2.118532,-5.994620,7.147949,1.243730,-2.974205,5.195800,3.101178,-7.051928,2.046661,-5.019468,4.513294,3.751723,-8.021231,3.561815,8.043871,8.406800,3.209702,-7.423292,-9.343025,-0.082461,-6.304560,-8.747443,-5.823380,-7.437475,0.300704,-0.529188,-5.691270,3.749246,1.465775,-4.096161,9.530228,9.347243,-0.090781,6.678177,0.590973,6.935014,1.873977,-6.307849,9.883086,-6.079362,-1.327317,4.396380,7.672360,0.651452,-2.041805,5.716231,-0.941748,-8.832103,8.292939,-0.284774,1.085436,-8.011622,0.967784,5.262056,-5.449096,-8.731512,-5.267132,-1.140366,5.017733,6.198644,4.763473,4.547962,5.545886,-5.327308,1.226139,-3.863140,-8.392294,-6.899884,-0.170989,-8.509209,-2.979246,8.501694,5.887171,-5.306886
-6.154634,-9.590655,8.211398,-4.986737,8.702284,-2.073376,6.098699,-9.309337,8.894408,1.360756,-4.758434,-9.837104,6.093624,4.101200,5.180629,2.292268,-1.135327,-0.271409,-2.161846,3.537364,-9.045270,3.975014,5.145070,-5.945154,-6.195975,6.635861,1.075600,-7.694281,2.523032,5.768714,1.458864,6.368398,6.178059,-0.329738,-8.618339,4.880343,7.596886,7.480361,5.571006,6.491294,-1.158884,-9.187428,6.654190,-5.065259,4.913772,1.834819,7.227008,-6.221556,-8.436591,-4.934838,7.315808,-7.481861,9.040176,2.460878,-3.427015,-7.155800,-0.903261,7.648584,-4.850081,-8.380228,3.417298,6.608783,7.988170,-0.404643,-3.720955,9.369831,-5.524300,-6.124069,6.850192,-9.953295,-9.632775,-4.308692,-9.140723,7.021415,0.626049,5.773049,-1.143767,-2.146943,9.551493,0.419643,2.918219,6.867301,2.937782,1.958395,-0.671821,9.510766,4.802595,8.424918,7.159351,9.952514,-9.955310,0.576649,6.561297,8.032860,-9.827995,-7.159658,7.402691,-5.352295,-3.283726,4.252883,-5.305590,-2.916501,9.944191,-4.446312,-5.895086,0.570240,-8.673264,2.961147,8.423297,-9.121771,-6.619210,1.341517,7.745530,6.318571,-6.700089,-2.926291,5.829338,8.102506,-4.501373,2.988688,8.055020,-4.456683,-6.434663,4.616317,-6.423823,-6.262658,7.456659,-9.021132,-1.614953,-5.827067,5.231751,3.079458,1.256432,5.175942,8.633145,5.361345,-4.253817,9.959881,-1.677508,-5.830520,-9.161890,1.703282,5.510996,8.583641,-1.978146,8.810908,-4.342650,-6.148809,6.913414,1.155977,6.839880,4.968434,6.699294,-9.594783,-0.415249,-9.724529,-5.857441,-2.958590,-8.745661,2.527606,1.214343,6.486090,-4.392936,-7.529225,1.662033,-5.759791,7.832120,7.408215,-5.799910,-3.845388,-8.422305,-4.961799,7.857894,7.088691,-6.378159,-4.120252,5.899599,-0.720809,-0.269061,2.813013,-9.564832,-3.429181,-2.218553,7.134462,-3.023965,7.366199,7.409934,1.118594,-5.592391,8.664273,-6.353800,5.621952,5.150364,-0.746736,8.092727,-3.187604,3.493473,5.924846,-5.779389,7.693563
-4.201694,-7.268237,9.937353,-7.113002,-3.646395,-4.182899,8.786597,5.632796,5.548040,1.599610,6.067964,-7.881141,9.381057,3.202426,-0.905106,6.747256,0.612360,-9.786512,-8.845135,-0.723367,-6.140312,6.776817,-5.573003,3.112952,4.869544,1.239393,-3.393575,0.794390,5.460004,-5.700013,2.873848,-8.741690,-2.968249,2.811201,-5.854692,3.385355,8.628302,-7.068096,-0.981849,4.176342,4.531514,-4.913886,6.295200,3.912572,8.288540,-4.609906,0.659828,-1.099100,-4.396417,1.814693,8.177533,-0.536729,-1.408490,-7.395470,-7.423777,-6.538946,3.843923,-0.817353,4.255444,-0.696073,3.482635,-2.870708,0.562237,-9.485615,9.940493,4.707544,3.899741,8.568795,7.639448,-7.082108,2.745136,2.170963,-1.995994,-0.959663,-3.916465,-3.707453,4.430431,6.743363,5.193447,-9.965987,-1.441944,3.370980,-0.502716,7.149566,5.975510,2.073507,-9.389380,-0.180567,-8.743846,4.866063,9.123360,4.738789,-8.004645,-0.314404,5.253175,-8.064152,-5.606859,-0.847085,-9.495358,-7.967411,2.070807,3.249778,4.203552,-9.925186,-7.709885,-9.712913,-3.632640,6.720546,7.030449,-8.439193,6.754559,-4.411495,4.931788,-3.748156,-7.261929,0.907298,8.325351,-6.651310,-9.273269,9.581505,8.214753,9.850091,4.320294,-9.789892,-0.464313,-0.426532,-7.854044,3.928828,8.726384,-7.349402,5.961417,0.797191,5.900377,0.164969,0.872005,8.190491,0.452055,7.239365,4.911037,-2.517495,8.800172,1.665597,3.071010,3.731960,7.917441,5.809080,-5.360742,6.242791,9.157771,-4.634011,5.824296,7.372524,-4.783920,0.144590,7.582632,4.751767,9.718059,9.728588,-1.319404,8.444443,-7.620814,-5.357987,-0.758366,8.279563,4.806982,-9.886362,6.470054,-4.740963,7.353003,1.381092,2.741542,6.153175,-6.953311,-4.187449,-0.114865,-9.035871,-8.378369,4.524393,7.206920,-9.220598,9.890382,3.031216,8.151926,-4.893538,-6.824193,5.734558,9.858229,-7.106135,5.463146,-1.461175,-8.661692,7.842333,3.180837,0.579941,6.121895,-2.012181,0.693580,2.591950,3.246856,-1.953417
-4.011603,-5.800242,-2.980270,1.800949,4.084893,-2.016141,3.422580,-1.390714,-4.809221,4.201982,-1.500332,8.221995,2.353908,3.606129,-8.602198,-1.911533,3.464359,-5.708333,-6.448387,-7.996817,-4.370025,-8.606054,5.184021,6.209916,7.515841,-6.828161,-3.096504,0.107790,6.418695,4.950079,4.080832,-7.592907,9.149837,-8.899439,4.208041,3.234730,-0.915580,-2.369379,-8.155984,4.275199,-8.167397,0.343684,2.497195,4.186512,-6.050187,3.894997,-7.725022,7.414172,8.186664,-4.173409,9.417355,-6.183361,-2.779463,4.601376,-9.973445,-5.263623,7.773215,-3.069949,4.844168,4.191911,-8.119870,-1.075001,6.599003,-8.970033,0.025561,0.807044,4.264698,9.109981,8.437666,6.108714,3.385180,-9.729731,-3.547602,-4.117626,4.456781,0.402211,9.777371,6.731759,-2.183617,7.964035,-7.441650,-2.766261,-8.219327,-0.221114,-8.164885,-8.192771,4.515264,9.608330,-1.262720,-0.640568,3.800241,0.617410,8.284431,0.399244,1.647377,-1.690008,-8.793712,-4.087925,-2.580028,9.643954,-7.979211,-9.194848,9.914223,-1.526813,-3.312474,4.371004,8.875398,-3.535103,1.102762,-3.308218,-5.571068,3.661112,3.925520,-3.790395,-6.560002,5.760635,-1.983166,7.955262,5.368965,6.754114,-2.685306,-0.830794,-2.628477,-4.400875,9.568450,9.018900,3.909117,-9.225262,-5.069025,-8.670911,-9.581308,-3.048236,-7.865758,-9.667085,5.424951,-1.178232,4.703918,4.300349,5.286665,-4.193319,-9.007869,9.715597,9.467793,4.917652,-4.074797,-7.092209,0.678287,3.942037,-9.136946,-3.952748,0.696150,-1.822252,5.216458,8.067674,3.776873,4.784907,7.086574,-2.314010,5.559645,-7.982451,-0.984921,5.978336,-1.030687,1.149321,6.311251,-5.605736,9.971089,1.015169,8.694614,5.257754,6.821850,9.686745,4.973352,6.289643,4.604397,-9.101446,9.197434,-4.717317,4.840591,-9.939513,1.329935,-4.463258,-1.761765,-3.453607,-6.395584,-7.984893,-8.668700,-9.309010,-0.298903,6.890945,-7.291461,8.716176,2.869281,1.677853,-0.134503,-0.819468,6.072117,-0.163415,-9.804299,4.766731
7.017551,4.453476,-9.932309,3.307194,-0.942127,-9.033755,2.504628,4.340556,5.806837,2.565115,-4.329509,-8.656422,-9.196650,2.216884,-5.052006,-7.181543,3.548184,-4.361016,2.519554,0.439128,-1.652477,1.235730,-6.691591,-9.974624,-8.898773,2.488941,6.097493,0.937813,2.684643,0.864224,6.032152,-0.297806,-4.682300,6.099843,-6.990612,4.375573,7.066089,5.514015,-1.283871,2.872925,-1.920870,4.386620,4.216504,-1.117520,-3.396496,9.164497,1.700937,-9.848313,-5.196519,-5.779508,0.590815,3.151004,5.456222,3.899224,3.176380,6.557449,-3.611835,-0.726127,-2.504738,9.072808,-9.861903,-6.472586,-1.224998,-4.544204,9.627257,1.784389,9.831369,6.693346,-2.701595,-1.452502,-0.433729,5.377535,-7.065883,-6.217225,-5.739985,-0.462379,-7.052728,5.960952,-0.310692,-2.249247,-9.818556,-9.719877,-9.098243,5.637666,4.179347,4.078137,2.195115,-9.432487,-6.647990,9.690377,9.640321,-6.509894,-6.782209,-1.584678,-1.054097,-7.154951,-9.800288,-1.222728,9.538395,-2.501883,7.324769,-0.895334,-7.124348,-9.741114,2.887440,-2.864333,-0.203493,5.834712,-6.903381,9.485815,-6.414535,-6.721937,9.765939,-5.512778,8.915729,3.945286,8.565359,1.110844,4.512799,-8.082631,0.801221,4.153119,-4.592525,4.019013,-7.431558,4.353377,6.864061,-7.231846,-6.869351,6.402456,0.266270,-9.544582,-4.492878,3.141922,-9.285696,8.394562,-9.722411,0.510812,4.229274,-6.625792,-0.003373,7.814739,-3.347729,-0.237434,-7.698039,-4.432000,-6.292148,-9.132680,6.678844,8.220650,-7.215311,-2.519935,2.373770,-1.807836,-8.500922,4.942212,-7.454459,8.363139,7.710366,-4.323810,4.765595,-2.023364,-3.868392,-9.727283,-8.881442,-3.154088,8.667279,-8.603853,7.356724,2.896552,-5.229645,-2.646649,0.711291,1.422626,7.115917,3.013252,6.990626,-9.176232,3.880573,3.669469,9.044419,6.665262,-8.850465,1.418189,-5.142574,-7.351387,-3.639600,-2.597033,-8.988248,-5.929234,3.079157,5.777347,2.047402,9.210765,6.050064,3.165960,-3.943323,4.717343,4.562107,-6.586599
