50
100
3288.403828,307.196860,7.029980,5.608617,7.559140,101.916064,7.260987,2.162611,6.257194,591.093102,201.807941,1.073303,531.688509,73.664253,2.232132,990.498225,90.324321,7.096683,7.530759,5.320095,124.784498,8.112977,4.861023,8.744473,6.611003,1.457191,1.396958,63.310893,384.755270,4.785961,450.036998,866.672170,1.913781,8.647456,4.589397,250.164683,168.321410,368.753281,22.730197,8.778785,592.825370,9.270720,4.228629,7.383667,5.691538,9.266831,692.298989,129.869263,6.221835,537.233015
3.461616,-7.767637,4.732070,8.715896,-7.046557,-9.482227,-7.479426,-9.784946,3.655215,-6.373983,5.657656,1.415533,6.198879,0.641191,-4.695386,-6.156559,5.020532,-1.069813,2.994666,-6.048823,8.055737,-0.946755,3.757441,0.956289,6.637017,-9.854214,3.676131,5.699952,7.246168,4.201538,9.330667,0.707785,6.433902,4.062737,-0.576319,9.387345,4.580510,1.944254,9.602399,-1.764275,5.570271,5.260055,9.651257,1.769150,-4.098754,-5.044129,5.612592,-9.078222,3.886059,-1.392743,-5.127045,1.941796,7.660502,8.630396,-7.101916,4.297519,8.776183,6.574215,-0.002529,6.022351,0.775753,-0.671862,-3.269864,-2.790345,-6.609125,6.153816,-3.402999,7.971385,-1.901929,-3.800600,-3.792890,-6.331659,-8.540545,-4.141633,5.437492,-2.639299,0.814238,1.050083,-1.717521,-5.299703,9.657340,3.155435,6.642093,7.317842,1.785831,9.540177,1.615361,0.562014,6.114392,-8.387168,-3.415635,-3.109854,0.940970,3.314501,4.099801,4.331844,-0.531682,-9.303198,2.303229,7.566388
4.103291,9.329652,1.555628,4.760046,2.965918,8.502500,8.072361,7.832325,4.475037,2.799477,9.947458,4.320840,8.719423,8.436400,3.113869,5.023046,8.229480,8.340782,9.775953,6.480956,9.066556,3.738917,9.581522,4.989993,9.730443,6.926432,2.439323,4.991186,7.239993,7.975776,3.896060,1.343284,7.305428,4.451688,5.103329,9.271346,2.954188,3.175690,7.103670,6.429225,4.975167,7.051129,9.750065,3.694590,5.487529,2.863934,7.717636,3.717009,1.204716,7.493589,9.197965,9.271273,1.232506,8.779487,4.261265,9.962949,5.705919,5.700588,4.954134,2.945912,3.676363,7.850195,3.289195,9.981792,2.301883,7.392525,9.253137,4.256071,9.568215,6.356808,9.685296,4.543382,3.407937,9.435361,7.237972,7.895466,2.299296,4.955609,1.612474,2.504012,2.449198,9.810439,1.775285,2.681704,8.589926,5.036550,2.644653,4.295845,9.737138,6.598788,6.241757,3.413501,4.448982,8.530952,3.395293,5.750865,5.923476,2.648430,9.006937,5.491692
7.093850,7.855720,-9.081834,5.839098,1.717881,6.241423,8.726422,-9.491877,7.602478,-7.931329,-6.271437,7.181232,-6.208474,-2.534316,4.047735,2.761638,1.120469,-8.628166,2.177500,-6.437781,3.020182,7.540836,1.226625,-0.244369,-7.136291,-8.215896,-9.303311,-3.473112,9.577296,0.678226,-7.905917,6.671146,-1.466053,-6.987750,2.510244,-9.748172,9.253673,1.236666,-9.240049,6.856150,3.305337,-5.511487,4.037382,7.096864,1.954197,-1.914883,-0.141499,-6.925334,-0.543049,-7.963999,-3.363115,-7.522867,9.576837,7.863510,2.232764,-7.559454,9.647613,2.929453,-1.032566,9.224909,-6.392320,1.061518,5.896056,2.141626,4.073767,-1.593700,2.393454,3.327440,9.642966,3.153405,0.183590,2.948303,7.641918,-5.779027,0.045167,-0.403885,2.306089,9.903668,2.670781,-8.236959,-8.060331,9.307666,-5.759826,-8.483494,7.171176,6.472938,-6.042947,6.818790,-0.597609,2.924487,6.043699,3.010071,-6.013995,1.939755,-4.848303,8.059772,-9.653946,7.545151,1.387212,9.989020
-8.429198,2.937323,-1.659527,-4.208226,-7.017510,7.936589,8.097864,-7.113842,0.607370,9.860904,-5.174173,-0.084964,-5.898922,-3.657666,-2.913788,-9.425984,0.299387,-6.094998,-0.023593,-6.776126,9.948701,-7.013523,-2.790122,1.888456,-1.861826,-4.730350,2.234510,-4.316675,6.656862,2.223531,6.381880,8.227664,-4.839146,-5.277647,-5.980561,-1.856656,-7.341058,-7.882697,1.029502,3.266312,-8.021793,5.855330,-6.818652,-3.920715,-7.802337,0.267560,-3.346699,2.497050,4.172563,6.629707,5.720924,4.121264,9.616185,-7.069197,-3.990280,-2.245642,-1.799547,8.244230,3.437683,-5.142685,0.467761,-0.180437,-6.915021,5.628615,4.541916,-2.895582,-6.228041,7.200859,-0.778280,4.801461,0.467170,1.199927,0.656790,3.648519,7.279212,2.854454,-6.083921,-6.067487,-4.648496,8.088641,-9.437779,-8.927572,2.209905,-9.821595,-5.996770,8.219625,-2.067237,2.203683,6.463855,-8.629554,7.060998,-3.068385,1.190009,-9.854022,-7.439770,-4.268074,-2.749605,-3.667811,-7.067216,6.472116
-2.327957,1.790439,-2.951527,-5.048745,-5.355107,0.964552,-1.116232,-0.003603,-0.946806,-0.554011,1.068825,-8.736901,-0.375606,5.072056,9.482723,7.557158,-2.724261,5.946578,8.927604,-5.663263,-7.121806,0.117613,-5.517285,-4.561576,5.849539,1.733110,1.770612,8.782323,-1.794774,2.904262,2.182278,5.877268,-5.305299,9.230751,-9.171476,-0.660406,0.195303,-0.287708,9.335991,9.248497,9.158281,0.404817,-9.488404,-1.217325,-4.523128,9.994319,-3.660168,2.752611,5.940897,-4.732564,7.089349,8.819091,5.385050,-8.427936,-5.742485,1.234589,3.305174,6.028127,0.016912,-8.489601,-1.067611,-7.800810,7.387668,3.627090,-8.570059,8.216192,-7.033316,1.625244,-2.071517,-7.697325,0.873741,-2.913236,2.707492,1.385336,5.869439,8.184364,1.379655,-7.790729,0.936975,-2.679448,-2.523293,-1.973676,-3.860357,-7.138243,-0.401613,0.397158,4.096345,-7.096439,-3.574715,-5.886743,-5.586039,5.357674,-3.687553,-8.198371,-1.015236,-2.257613,-9.982180,1.951447,9.367631,-2.053697
5.033068,-3.038385,-8.373292,0.902506,-4.854021,3.006363,3.111778,6.082954,-9.673084,-9.411515,-5.890722,-3.533441,-6.549758,3.707666,6.863717,7.546588,6.611227,-6.710998,-8.340155,-8.974812,8.646676,-2.027709,-7.173184,-2.368561,5.714679,-7.155364,9.582887,5.082310,0.790940,3.837010,-4.676318,-4.175993,-9.201375,-3.049610,6.726514,-4.055396,9.956753,-0.161708,-7.972442,-9.716331,0.426777,-3.863164,-3.249772,3.877019,9.844502,-6.386056,1.423606,6.455729,-3.097053,3.083451,7.480917,-4.450378,-8.944258,-9.692267,3.181062,6.770421,-6.847631,2.763949,1.852731,3.943309,-3.399042,7.176413,9.767317,-2.600417,-5.873197,6.493830,3.344187,-5.916443,-3.667878,5.371744,-5.632775,6.758899,-8.491419,1.117453,0.635917,-8.646917,4.731397,-7.940477,7.808812,-8.365656,5.142974,5.289729,-2.816034,6.198717,5.597462,-9.634972,2.969138,8.749831,3.128977,-5.178131,2.693140,9.729935,-8.001718,2.460457,-2.870482,-3.874914,-1.045713,-9.526296,0.208642,5.286409
2.045307,7.354030,-4.306680,-7.318775,8.707112,-9.575282,-5.259252,6.515924,-7.940939,9.883723,1.805653,-0.756973,6.082439,-2.596885,-0.391945,-0.948423,-3.847054,-7.262968,3.873446,8.846086,-7.533033,5.871729,1.306542,-0.403515,-8.003186,-9.739171,0.070189,2.205457,5.547238,-4.084362,-3.218676,-2.407454,-6.730333,2.474645,0.273770,-8.023220,2.899362,5.014519,8.492704,4.958423,4.898241,0.298357,-5.798549,0.980680,7.701472,3.809506,-9.967743,-6.145583,6.546538,3.905704,-7.299497,9.013505,-0.222568,4.007045,-1.390010,1.774247,4.267874,8.680179,-6.020297,-0.184888,-5.404183,0.761028,7.407658,-2.134516,-6.764328,-2.318572,-0.157736,6.135034,-7.304053,-1.665032,1.093458,7.594188,8.633326,5.294909,-1.425132,6.334797,-0.895585,-1.392874,-9.810785,-4.349047,-7.487171,-7.110283,-5.335542,2.290261,6.896763,3.274448,-5.935492,1.164637,1.954627,-1.955789,-9.020251,6.550444,8.805239,8.387407,-5.584072,-7.959089,-3.931164,4.258193,8.175945,-1.235218
-0.730597,-3.641029,-8.773513,-5.435688,4.933839,7.561284,3.668727,-6.459035,7.750499,9.319680,-3.946206,-9.359784,-6.015862,8.344055,7.536979,7.258587,-7.591437,-1.298385,-0.786786,0.452775,-0.318635,-4.236342,-0.741987,-1.931228,0.179586,1.298925,4.137607,-5.562221,-0.525130,-7.097610,-2.969060,8.744273,-0.738640,-1.742573,-6.691415,-5.804801,-4.181289,6.977312,-2.263836,-6.430791,6.296992,3.789958,-5.790575,-9.718870,2.134013,-8.253596,7.539717,4.542576,0.448019,-3.247069,-5.004649,-9.870616,2.516589,4.253364,-1.801844,-7.303825,-4.447711,-7.664237,-2.866046,5.027159,-4.761847,4.164894,3.771432,4.499514,-7.577679,7.080017,8.694713,-1.758969,4.057329,-3.569123,1.810240,0.354321,-9.779165,6.019666,0.635451,2.354848,7.766070,-1.824832,-3.102576,-1.785911,4.928099,1.892775,-1.656527,-2.555312,-3.853861,6.541629,0.140863,1.698428,8.877393,7.274817,-3.274413,-5.884454,1.439711,-9.502982,8.615060,3.862032,7.577035,7.309773,-7.896937,1.634364
-8.011315,-6.038516,-0.067031,2.624136,6.316332,-2.300961,-9.200696,-6.786244,5.913128,5.727404,5.106531,-5.743398,-6.827908,-8.747330,-9.201769,3.312955,2.951098,9.675624,0.587772,9.676684,-6.208830,-7.972516,-9.826297,-7.593770,5.889516,7.750738,9.716003,7.992579,-0.614898,-6.543347,1.905882,1.373787,-2.581863,-8.161149,-6.002077,-6.265531,-0.462109,-5.202772,-3.051775,-4.548981,-9.475369,-7.945244,-0.292379,-6.303277,-6.692574,0.505852,7.009678,6.258524,0.181476,-2.402550,5.935209,3.972647,-0.375066,6.108912,6.378877,-4.485550,3.859650,6.094880,-6.492972,-6.755248,9.551532,5.412910,4.618539,-3.030331,7.251762,8.616463,0.704138,-3.210348,-6.586310,7.652364,2.240672,-6.061679,9.707120,-8.051707,-2.364956,-6.985454,2.454145,-5.355278,9.273071,-7.364378,2.242172,5.208279,6.608268,-8.132894,1.317191,2.987145,-2.618444,-4.823159,-0.917976,0.888584,-1.578407,-1.366443,-3.698506,-6.959867,5.603226,-6.446744,-8.343405,-3.692636,0.342909,-4.929715
-0.991393,-6.333153,-5.468127,6.643651,-3.318606,6.986018,-8.711627,-4.045536,9.621640,3.530545,-8.837256,6.229908,5.397651,2.479935,-0.782947,-7.220793,7.656776,8.299077,3.667791,-3.921631,-3.067366,9.969285,-0.881499,-7.464141,-6.477459,0.775097,-1.156777,3.865450,5.845382,2.802951,6.449030,-5.146011,6.469798,-9.019097,-8.502361,-6.848808,7.966922,-7.213988,-0.894344,7.588561,6.316557,0.268399,3.818469,1.714208,-7.251666,-6.964478,4.493415,-9.594890,-8.665401,-1.838795,-3.516522,-1.732767,-1.869509,5.601980,0.803092,1.653032,-3.622924,9.646315,-4.481518,-7.777542,2.449266,-8.032487,-2.923553,-1.080936,-7.051584,-1.425914,2.070256,-9.084662,1.360098,-8.824088,8.503899,-2.323345,1.444311,2.322368,9.390863,4.192645,5.357890,3.884278,4.597755,6.692488,-7.954517,-8.918767,-5.040279,0.175974,6.683213,5.762813,-8.170994,-6.939711,5.409129,-2.652512,-4.717252,-2.141605,-0.684999,2.359195,6.777459,2.263417,-9.066719,-1.152285,3.178754,2.293379
