10
20
646.620306,6.009863,155.059982,18.301588,13.501957,236.919958,20.034243,3.997473,290.250499,276.446451
-5.993900,3.447851,1.471513,4.403735,2.518145,5.318033,-6.806196,-6.746315,8.760128,-1.541080,-7.482544,2.248572,4.285347,-7.691528,0.312591,9.977235,2.982172,-2.203556,3.188232,0.995449
3.033252,8.507022,2.097341,4.865256,4.716762,9.754756,5.267588,7.343469,1.656151,2.932267,3.037737,3.458895,8.983800,8.199918,9.940576,5.616965,6.093033,2.377788,7.081123,5.535090
6.031064,-7.673449,-4.193983,8.339536,2.639142,-4.216747,1.321708,-9.564415,8.971484,-7.682844,-5.046076,5.653756,-5.244309,3.543381,-6.086772,-5.789296,-6.973091,8.009825,-4.331184,-2.679164
-4.937386,8.537949,1.000975,5.322536,-0.144200,4.062725,-1.163856,9.933778,-4.416604,-5.132792,-7.739671,1.389413,-6.793256,4.899470,7.172666,4.528452,5.335056,6.144150,6.845608,-9.711021
-8.398701,3.832360,5.711134,-4.187997,6.859269,3.720958,1.480820,-5.819895,6.259088,-7.386152,-0.757281,4.797037,3.614823,-5.434745,-5.347164,-2.322452,3.401400,-5.413386,3.260944,8.268608
-5.349643,-8.524648,-8.253587,-8.176978,6.003803,7.081469,7.967172,2.849411,7.370448,-0.234922,4.450710,1.202808,-4.523789,-9.737287,-1.937922,9.197170,1.743533,2.242183,5.456258,4.357380
0.253294,-2.027797,-3.949843,4.906130,5.649751,9.451557,9.492745,-1.089305,7.720165,-3.660312,3.561051,9.195516,-1.913899,5.384074,5.199319,-4.832430,3.351246,-1.951270,-7.461982,-6.883676
3.740826,-1.407465,-7.237846,-8.197096,-2.210295,4.505686,4.045087,-6.754038,-1.136933,5.529989,3.499257,6.835270,-8.419853,-1.594613,2.485021,-8.968296,-2.101868,-8.604284,8.751869,4.237819
7.947385,-7.676080,0.340841,3.146704,-2.508510,-6.307913,-8.804566,0.029508,-3.191589,-6.305125,-6.229665,5.400946,-3.542972,-4.426761,-6.809349,-9.037285,9.618326,-3.563387,-0.174219,5.148315
6.728462,-1.658743,9.146072,7.760166,6.239388,-9.458212,6.512034,0.477208,5.498556,4.459419,2.801128,-4.160603,-2.393877,-9.707382,-0.468516,-1.198443,0.322126,6.339895,2.496432,4.092460
8.953460,9.665699,4.931492,9.916175,9.284025,-8.631895,-0.258043,4.432340,-8.696025,6.403008,1.160802,-0.354768,5.549080,-1.079032,-4.115380,6.090869,-4.566998,6.361828,1.589425,9.892421
